topic Q0 docid rank score qid
5 Q0 s1qpo3dh 575 0.0038759689922480615 OHSU_R4_timefusion
5 Q0 w17mh66f 576 0.003875395085281471 OHSU_R4_timefusion
5 Q0 xtqvtleb 577 0.003861003861003861 OHSU_R4_timefusion
5 Q0 qnk4srcd 578 0.003855698359198489 OHSU_R4_timefusion
5 Q0 twtt9wtd 579 0.003846153846153847 OHSU_R4_timefusion
5 Q0 ukh84gvu 580 0.003846153846153847 OHSU_R4_timefusion
5 Q0 axio34pi 581 0.003833024762786392 OHSU_R4_timefusion
5 Q0 96r8l6vq 582 0.0038167938931297713 OHSU_R4_timefusion
5 Q0 dfydh7sf 583 0.0038022813688212928 OHSU_R4_timefusion
5 Q0 cqx306yh 584 0.003780933342524299 OHSU_R4_timefusion
5 Q0 nvmon1sm 585 0.0037735849056603774 OHSU_R4_timefusion
5 Q0 7ez71ucm 586 0.0037552749284822423 OHSU_R4_timefusion
5 Q0 8ffny4bk 587 0.003751180959619025 OHSU_R4_timefusion
5 Q0 vbfdxoc2 588 0.003749044664926981 OHSU_R4_timefusion
5 Q0 x2k9apav 589 0.0037276503756950687 OHSU_R4_timefusion
5 Q0 430lrbyx 590 0.00372528390716215 OHSU_R4_timefusion
5 Q0 eec649x4 591 0.0037214843473542666 OHSU_R4_timefusion
5 Q0 tcc7e6ls 592 0.003719737053070387 OHSU_R4_timefusion
5 Q0 1g0isp98 593 0.0037174721189591076 OHSU_R4_timefusion
5 Q0 qele28zk 594 0.0037174721189591076 OHSU_R4_timefusion
5 Q0 9zp5agja 595 0.0037090312533434775 OHSU_R4_timefusion
5 Q0 sbm0l7a8 596 0.0037069876888449343 OHSU_R4_timefusion
5 Q0 1ybj2p1n 597 0.003703703703703704 OHSU_R4_timefusion
5 Q0 m41w2007 598 0.0036945581258343314 OHSU_R4_timefusion
5 Q0 v9gxhc7r 599 0.003690036900369004 OHSU_R4_timefusion
5 Q0 24m4rh9w 600 0.003675937281586686 OHSU_R4_timefusion
5 Q0 d7xq7x5g 601 0.0036656054952703705 OHSU_R4_timefusion
5 Q0 q5xl889n 602 0.0036630036630036634 OHSU_R4_timefusion
5 Q0 2nlrpl34 603 0.003636363636363637 OHSU_R4_timefusion
5 Q0 m6eal7lu 604 0.0036206175639547406 OHSU_R4_timefusion
5 Q0 6xvj9zey 605 0.0036181054915573095 OHSU_R4_timefusion
5 Q0 6rpt47gm 606 0.0036101083032490976 OHSU_R4_timefusion
5 Q0 bzq1xxqb 607 0.0036101083032490976 OHSU_R4_timefusion
5 Q0 vaeh5z4z 608 0.0035982153257131852 OHSU_R4_timefusion
5 Q0 svu06v9c 609 0.0035971223021582736 OHSU_R4_timefusion
5 Q0 xpbcoipf 610 0.0035971223021582736 OHSU_R4_timefusion
5 Q0 e56ry1x4 611 0.003590675846419638 OHSU_R4_timefusion
5 Q0 1n9kisk9 612 0.003587715709891974 OHSU_R4_timefusion
5 Q0 ble3xfa3 613 0.003584229390681004 OHSU_R4_timefusion
5 Q0 3w0j096l 614 0.0035714285714285718 OHSU_R4_timefusion
5 Q0 7gpqlz25 615 0.0035710680395719765 OHSU_R4_timefusion
5 Q0 tskdmidu 616 0.0035460992907801413 OHSU_R4_timefusion
5 Q0 93gt2ryu 617 0.00353356890459364 OHSU_R4_timefusion
5 Q0 8x37yjk3 618 0.0035226349199376193 OHSU_R4_timefusion
5 Q0 lkclzftq 619 0.0035211267605633804 OHSU_R4_timefusion
5 Q0 xsatenob 620 0.0034965034965034965 OHSU_R4_timefusion
5 Q0 2d5bmfy7 621 0.0034734210058273967 OHSU_R4_timefusion
5 Q0 3acsko74 622 0.003472222222222222 OHSU_R4_timefusion
5 Q0 ykl0xmta 623 0.0034629170113041076 OHSU_R4_timefusion
5 Q0 nlpf660e 624 0.0034602076124567475 OHSU_R4_timefusion
5 Q0 nrx9wqwg 625 0.0034602076124567475 OHSU_R4_timefusion
5 Q0 1qzfs5go 626 0.0034600335052004092 OHSU_R4_timefusion
5 Q0 9ucrgpib 627 0.003459937424944937 OHSU_R4_timefusion
5 Q0 m8q3wm7p 628 0.003448275862068965 OHSU_R4_timefusion
5 Q0 rwx2lzxv 629 0.0034481150649727467 OHSU_R4_timefusion
5 Q0 0gss1knb 630 0.003436426116838488 OHSU_R4_timefusion
5 Q0 d9qtn37b 631 0.003436426116838488 OHSU_R4_timefusion
5 Q0 z9uu4sj7 632 0.003436304795528097 OHSU_R4_timefusion
5 Q0 vepbj3c0 633 0.003424657534246575 OHSU_R4_timefusion
5 Q0 hqn61c43 634 0.0034129692832764505 OHSU_R4_timefusion
5 Q0 y10xt4il 635 0.0034129692832764505 OHSU_R4_timefusion
5 Q0 fgzrhs2i 636 0.003401360544217687 OHSU_R4_timefusion
5 Q0 x0m73786 637 0.003401360544217687 OHSU_R4_timefusion
5 Q0 l7868xqi 638 0.0033783783783783786 OHSU_R4_timefusion
5 Q0 owrrwd08 639 0.003372483587428297 OHSU_R4_timefusion
5 Q0 06r3fgs6 640 0.0033670033670033673 OHSU_R4_timefusion
5 Q0 r48mvvjs 641 0.003355704697986577 OHSU_R4_timefusion
5 Q0 l77byjy8 642 0.0033547880846668053 OHSU_R4_timefusion
5 Q0 296ilxyg 643 0.0033333333333333327 OHSU_R4_timefusion
5 Q0 cq2ht1cm 644 0.0033333333333333327 OHSU_R4_timefusion
5 Q0 ujq9mxk7 645 0.0033333333333333327 OHSU_R4_timefusion
5 Q0 ns4jmxgn 646 0.003331779797374524 OHSU_R4_timefusion
5 Q0 pjbpbf1w 647 0.003324332091455379 OHSU_R4_timefusion
5 Q0 8kstae7e 648 0.003322259136212625 OHSU_R4_timefusion
5 Q0 ym7ce5ux 649 0.003319219007292402 OHSU_R4_timefusion
5 Q0 24xef6ay 650 0.0033039167619981482 OHSU_R4_timefusion
5 Q0 crfhcpt1 651 0.0033003300330033004 OHSU_R4_timefusion
5 Q0 fidvgwv6 652 0.0033003300330033004 OHSU_R4_timefusion
5 Q0 g7zmjrjr 653 0.0032922011412963954 OHSU_R4_timefusion
5 Q0 2qpcot6p 654 0.003278688524590164 OHSU_R4_timefusion
5 Q0 wey5ogxo 655 0.003278688524590164 OHSU_R4_timefusion
5 Q0 puurw9ri 656 0.0032679738562091504 OHSU_R4_timefusion
5 Q0 vqhdewhs 657 0.0032626514232185822 OHSU_R4_timefusion
5 Q0 3uvuo4sf 658 0.0032573289902280127 OHSU_R4_timefusion
5 Q0 va34p27b 659 0.0032546658890184967 OHSU_R4_timefusion
5 Q0 8rkwmxor 660 0.0032508465746288093 OHSU_R4_timefusion
5 Q0 85cdy3f9 661 0.003246753246753247 OHSU_R4_timefusion
5 Q0 7h3rrea7 662 0.0032362459546925572 OHSU_R4_timefusion
5 Q0 vy0x9hvr 663 0.0032362459546925572 OHSU_R4_timefusion
5 Q0 4sxsyr6k 664 0.0032258064516129032 OHSU_R4_timefusion
5 Q0 l9avphwu 665 0.003222490573589677 OHSU_R4_timefusion
5 Q0 dxikgdmn 666 0.003215434083601286 OHSU_R4_timefusion
5 Q0 yb5kf0u2 667 0.003215434083601286 OHSU_R4_timefusion
5 Q0 38s71jp7 668 0.003205128205128205 OHSU_R4_timefusion
5 Q0 w9zyshzb 669 0.003194888178913738 OHSU_R4_timefusion
5 Q0 l1vayql6 670 0.0031915181959452127 OHSU_R4_timefusion
5 Q0 4i0gici7 671 0.0031746031746031746 OHSU_R4_timefusion
5 Q0 14ftgh6k 672 0.003173543914284655 OHSU_R4_timefusion
5 Q0 ddha1w0v 673 0.003172384847564787 OHSU_R4_timefusion
5 Q0 btiy6jhr 674 0.0031645569620253164 OHSU_R4_timefusion
5 Q0 aqge7xuu 675 0.0031531764058090714 OHSU_R4_timefusion
5 Q0 6iuqv71f 676 0.0031446540880503146 OHSU_R4_timefusion
5 Q0 tr7ob73n 677 0.003134796238244514 OHSU_R4_timefusion
5 Q0 p9u6rlue 678 0.003132266765882244 OHSU_R4_timefusion
5 Q0 rp1ihnwe 679 0.003125 OHSU_R4_timefusion
5 Q0 rtwko7mu 680 0.003125 OHSU_R4_timefusion
5 Q0 cm7lvoxj 681 0.003121831087932783 OHSU_R4_timefusion
5 Q0 4egbk4yz 682 0.0031204420072907142 OHSU_R4_timefusion
5 Q0 0tsefy6p 683 0.003105590062111801 OHSU_R4_timefusion
5 Q0 m4alj6l6 684 0.003105590062111801 OHSU_R4_timefusion
5 Q0 ezd2syi1 685 0.003098758671047828 OHSU_R4_timefusion
5 Q0 wendrxee 686 0.0030907798275257143 OHSU_R4_timefusion
5 Q0 xy7w8hbz 687 0.00308641975308642 OHSU_R4_timefusion
5 Q0 nmpi5hun 688 0.003076923076923077 OHSU_R4_timefusion
5 Q0 9yx50c6j 689 0.0030754992055301647 OHSU_R4_timefusion
5 Q0 mx5q5e32 690 0.003059195652220945 OHSU_R4_timefusion
5 Q0 jps0wjls 691 0.003058103975535168 OHSU_R4_timefusion
5 Q0 r6sr85e6 692 0.003058103975535168 OHSU_R4_timefusion
5 Q0 r3a3xr8b 693 0.003048780487804878 OHSU_R4_timefusion
5 Q0 ukz73rp2 694 0.003045867176301959 OHSU_R4_timefusion
5 Q0 b16i6uot 695 0.0030446204712768826 OHSU_R4_timefusion
5 Q0 4bmq3wwg 696 0.00303951367781155 OHSU_R4_timefusion
5 Q0 d7g5xnq9 697 0.00303951367781155 OHSU_R4_timefusion
5 Q0 ptmxkpae 698 0.00303008586363046 OHSU_R4_timefusion
5 Q0 co9s26x1 699 0.0030211480362537764 OHSU_R4_timefusion
5 Q0 yw6fpxge 700 0.0030211480362537764 OHSU_R4_timefusion
5 Q0 fo4s46ww 701 0.0030120481927710845 OHSU_R4_timefusion
5 Q0 g7qioapl 702 0.003003003003003003 OHSU_R4_timefusion
5 Q0 ua9sflzq 703 0.003001524159261273 OHSU_R4_timefusion
5 Q0 lfjud2aq 704 0.002994011976047905 OHSU_R4_timefusion
5 Q0 xa6kwguo 705 0.002994011976047905 OHSU_R4_timefusion
5 Q0 tvmytgda 706 0.0029931808311057977 OHSU_R4_timefusion
5 Q0 dthdszdn 707 0.002988519660160237 OHSU_R4_timefusion
5 Q0 7ak53hto 708 0.0029873601472879194 OHSU_R4_timefusion
5 Q0 5ih180ib 709 0.0029850746268656717 OHSU_R4_timefusion
5 Q0 20yaol5r 710 0.002967359050445104 OHSU_R4_timefusion
5 Q0 el96gtpv 711 0.002967359050445104 OHSU_R4_timefusion
5 Q0 3qds5j1p 712 0.002958579881656805 OHSU_R4_timefusion
5 Q0 2hv5ohsf 713 0.0029411764705882357 OHSU_R4_timefusion
5 Q0 3jmo35jc 714 0.0029239766081871343 OHSU_R4_timefusion
5 Q0 rvr86c6c 715 0.0029239766081871343 OHSU_R4_timefusion
5 Q0 3jireyep 716 0.002923761237759691 OHSU_R4_timefusion
5 Q0 zg2u7fwx 717 0.002916449789468781 OHSU_R4_timefusion
5 Q0 7biyjgsq 718 0.002915451895043732 OHSU_R4_timefusion
5 Q0 xo3lk95l 719 0.002915451895043732 OHSU_R4_timefusion
5 Q0 apahj1zn 720 0.0029069767441860465 OHSU_R4_timefusion
5 Q0 3k1ks3wg 721 0.002906614778760897 OHSU_R4_timefusion
5 Q0 1gfslssx 722 0.0028985507246376808 OHSU_R4_timefusion
5 Q0 90jo839d 723 0.0028985507246376808 OHSU_R4_timefusion
5 Q0 l41lq2sc 724 0.002892287234042553 OHSU_R4_timefusion
5 Q0 kam36p8n 725 0.0028901734104046237 OHSU_R4_timefusion
5 Q0 kldqm1fh 726 0.0028901734104046237 OHSU_R4_timefusion
5 Q0 e2iowtmt 727 0.002881844380403458 OHSU_R4_timefusion
5 Q0 ev9p2apu 728 0.002881844380403458 OHSU_R4_timefusion
5 Q0 npc9qdex 729 0.002881844380403458 OHSU_R4_timefusion
5 Q0 hiac6ur7 730 0.00287556121643213 OHSU_R4_timefusion
5 Q0 0d34abdo 731 0.002873563218390805 OHSU_R4_timefusion
5 Q0 i2g893v1 732 0.002873563218390805 OHSU_R4_timefusion
5 Q0 lxkddu7u 733 0.002873563218390805 OHSU_R4_timefusion
5 Q0 s17z2ccf 734 0.0028653295128939827 OHSU_R4_timefusion
5 Q0 rm92dalc 735 0.002857142857142857 OHSU_R4_timefusion
5 Q0 ai7q035z 736 0.0028490028490028487 OHSU_R4_timefusion
5 Q0 mt8zsbhb 737 0.0028490028490028487 OHSU_R4_timefusion
5 Q0 qi6w0sew 738 0.002808988764044944 OHSU_R4_timefusion
5 Q0 444ve60t 739 0.0028011204481792717 OHSU_R4_timefusion
5 Q0 m2c5bvuj 740 0.0028011204481792717 OHSU_R4_timefusion
5 Q0 uxuvirv7 741 0.002789306120128486 OHSU_R4_timefusion
5 Q0 3l2t9w9l 742 0.0027855153203342623 OHSU_R4_timefusion
5 Q0 9lyp725g 743 0.0027855153203342623 OHSU_R4_timefusion
5 Q0 1icxzdnm 744 0.002770083102493075 OHSU_R4_timefusion
5 Q0 hj8z4nk6 745 0.0027624309392265192 OHSU_R4_timefusion
5 Q0 r83bjxnc 746 0.002736432084258171 OHSU_R4_timefusion
5 Q0 3r8jbhhq 747 0.0027346143135616816 OHSU_R4_timefusion
5 Q0 g3hujz5o 748 0.0027247956403269754 OHSU_R4_timefusion
5 Q0 a0xu1d56 749 0.0027203229378773264 OHSU_R4_timefusion
5 Q0 i2hn7zt6 750 0.002716025094541718 OHSU_R4_timefusion
5 Q0 7vqnqp83 751 0.002710027100271003 OHSU_R4_timefusion
5 Q0 dc30gkfe 752 0.002710027100271003 OHSU_R4_timefusion
5 Q0 mdtehi97 753 0.0026920441822769576 OHSU_R4_timefusion
5 Q0 gb6hkk16 754 0.0026809651474530827 OHSU_R4_timefusion
5 Q0 gv1k7u7j 755 0.0026809651474530827 OHSU_R4_timefusion
5 Q0 tcrxm7jy 756 0.0026666666666666666 OHSU_R4_timefusion
5 Q0 uhlcgopm 757 0.00265057494339032 OHSU_R4_timefusion
5 Q0 9prs43cs 758 0.002645502645502645 OHSU_R4_timefusion
5 Q0 un1y8r5a 759 0.002631578947368421 OHSU_R4_timefusion
5 Q0 hhpnewdt 760 0.0026246719160104987 OHSU_R4_timefusion
5 Q0 ggualf7d 761 0.002617801047120419 OHSU_R4_timefusion
5 Q0 k2ixwz9w 762 0.002617801047120419 OHSU_R4_timefusion
5 Q0 hf05zl0u 763 0.0026109660574412533 OHSU_R4_timefusion
5 Q0 2cggxoco 764 0.002610361485923705 OHSU_R4_timefusion
5 Q0 lvqwszsf 765 0.00260608528183851 OHSU_R4_timefusion
5 Q0 qn89o0d3 766 0.002597402597402597 OHSU_R4_timefusion
5 Q0 vrgzm0ov 767 0.002592718212296333 OHSU_R4_timefusion
5 Q0 12o4zey2 768 0.0025906735751295338 OHSU_R4_timefusion
5 Q0 lir8ht2i 769 0.0025903106143828317 OHSU_R4_timefusion
5 Q0 e71pykjk 770 0.002583979328165375 OHSU_R4_timefusion
5 Q0 vviu1yp4 771 0.002570694087403599 OHSU_R4_timefusion
5 Q0 l6p47erg 772 0.0025575447570332483 OHSU_R4_timefusion
5 Q0 2y452utz 773 0.0025451795841209828 OHSU_R4_timefusion
5 Q0 j0ytd3hw 774 0.002544529262086514 OHSU_R4_timefusion
5 Q0 0twnkv93 775 0.0025380710659898475 OHSU_R4_timefusion
5 Q0 5zd6fydo 776 0.002537554428093697 OHSU_R4_timefusion
5 Q0 wgfhjfiz 777 0.002531645569620253 OHSU_R4_timefusion
5 Q0 nt4pzs90 778 0.002525252525252525 OHSU_R4_timefusion
5 Q0 fwz7chzf 779 0.0025188916876574307 OHSU_R4_timefusion
5 Q0 53elkc79 780 0.0025 OHSU_R4_timefusion
5 Q0 1bhv9snq 781 0.002493765586034913 OHSU_R4_timefusion
5 Q0 0s1vgu85 782 0.0024875621890547268 OHSU_R4_timefusion
5 Q0 vg9vsews 783 0.0024875621890547268 OHSU_R4_timefusion
5 Q0 jghu52qi 784 0.0024630541871921183 OHSU_R4_timefusion
5 Q0 pjdlzsz7 785 0.0024509803921568627 OHSU_R4_timefusion
5 Q0 xkg0ylz8 786 0.002444987775061125 OHSU_R4_timefusion
5 Q0 uuws2nen 787 0.0024390243902439024 OHSU_R4_timefusion
5 Q0 3l7unh5v 788 0.0024330900243309003 OHSU_R4_timefusion
5 Q0 qe3f9e9a 789 0.0024330900243309003 OHSU_R4_timefusion
5 Q0 9vechh4x 790 0.0024213075060532693 OHSU_R4_timefusion
5 Q0 n3lrzw3o 791 0.0024213075060532693 OHSU_R4_timefusion
5 Q0 34yatsnd 792 0.0024154589371980675 OHSU_R4_timefusion
5 Q0 ua0ikrt1 793 0.002398081534772182 OHSU_R4_timefusion
5 Q0 tfb1ve2p 794 0.0023923444976076554 OHSU_R4_timefusion
5 Q0 9ya5xuzf 795 0.002386634844868735 OHSU_R4_timefusion
5 Q0 jhs0hv2c 796 0.0023809523809523807 OHSU_R4_timefusion
5 Q0 h3pst8mu 797 0.0023584905660377358 OHSU_R4_timefusion
5 Q0 tr52wtdt 798 0.002347417840375587 OHSU_R4_timefusion
5 Q0 xx52u01h 799 0.002347417840375587 OHSU_R4_timefusion
5 Q0 7p35m5ef 800 0.002336448598130841 OHSU_R4_timefusion
5 Q0 j1370ljf 801 0.0023148148148148147 OHSU_R4_timefusion
5 Q0 n0d9b50t 802 0.0023148148148148147 OHSU_R4_timefusion
5 Q0 z6kiee09 803 0.002309468822170901 OHSU_R4_timefusion
5 Q0 jlinwjp4 804 0.002298850574712644 OHSU_R4_timefusion
5 Q0 mpf6lxxr 805 0.002272727272727273 OHSU_R4_timefusion
5 Q0 3u1odzon 806 0.002267573696145125 OHSU_R4_timefusion
5 Q0 c5uesg6p 807 0.002267573696145125 OHSU_R4_timefusion
5 Q0 ifoe8x28 808 0.0022624434389140274 OHSU_R4_timefusion
5 Q0 ryibszjm 809 0.002257336343115124 OHSU_R4_timefusion
5 Q0 dbrw6fn3 810 0.002252252252252252 OHSU_R4_timefusion
5 Q0 6r439g7o 811 0.002242152466367713 OHSU_R4_timefusion
5 Q0 1mfize6h 812 0.0022371364653243847 OHSU_R4_timefusion
5 Q0 sqz8yc7b 813 0.0022371364653243847 OHSU_R4_timefusion
5 Q0 r9vxutxj 814 0.002232142857142857 OHSU_R4_timefusion
5 Q0 glwaeqbh 815 0.0022222222222222227 OHSU_R4_timefusion
5 Q0 o40ey199 816 0.0022172949002217295 OHSU_R4_timefusion
5 Q0 uhh3owcx 817 0.0022172949002217295 OHSU_R4_timefusion
5 Q0 o14tj8fi 818 0.0022123893805309734 OHSU_R4_timefusion
5 Q0 o6xrzvjx 819 0.0022123893805309734 OHSU_R4_timefusion
5 Q0 hmqq9w1a 820 0.002202643171806168 OHSU_R4_timefusion
5 Q0 qk07iknb 821 0.002202643171806168 OHSU_R4_timefusion
5 Q0 4mv6qwpc 822 0.0021929824561403508 OHSU_R4_timefusion
5 Q0 ki7bn67o 823 0.002188183807439825 OHSU_R4_timefusion
5 Q0 hkt7nktc 824 0.002178649237472767 OHSU_R4_timefusion
5 Q0 7grrlb8l 825 0.002173913043478261 OHSU_R4_timefusion
5 Q0 w9esfoyj 826 0.002173913043478261 OHSU_R4_timefusion
5 Q0 h6cepxzi 827 0.0021691973969631237 OHSU_R4_timefusion
5 Q0 kziwo9n9 828 0.0021691973969631237 OHSU_R4_timefusion
5 Q0 1me7ugkg 829 0.0021645021645021645 OHSU_R4_timefusion
5 Q0 c079r94n 830 0.002123142250530785 OHSU_R4_timefusion
5 Q0 10l6kx3e 831 0.00211416490486258 OHSU_R4_timefusion
5 Q0 kez4gnsl 832 0.002109704641350211 OHSU_R4_timefusion
5 Q0 lr88hhyh 833 0.0021052631578947372 OHSU_R4_timefusion
5 Q0 wddj6hrv 834 0.0021052631578947372 OHSU_R4_timefusion
5 Q0 ssxksflj 835 0.0021008403361344537 OHSU_R4_timefusion
5 Q0 wb966r76 836 0.0020920502092050207 OHSU_R4_timefusion
5 Q0 k0w7hkk1 837 0.0020833333333333333 OHSU_R4_timefusion
5 Q0 0kxo3a4q 838 0.002074688796680498 OHSU_R4_timefusion
5 Q0 2054tkb7 839 0.002074688796680498 OHSU_R4_timefusion
5 Q0 u56ydlve 840 0.002066115702479339 OHSU_R4_timefusion
5 Q0 bwkad2s0 841 0.00205761316872428 OHSU_R4_timefusion
5 Q0 mpjjf0qm 842 0.00205761316872428 OHSU_R4_timefusion
5 Q0 a6jb9m67 843 0.0020491803278688526 OHSU_R4_timefusion
5 Q0 ut6aykfq 844 0.0020491803278688526 OHSU_R4_timefusion
5 Q0 nk0qqofq 845 0.002044989775051125 OHSU_R4_timefusion
5 Q0 zofvvabu 846 0.002044989775051125 OHSU_R4_timefusion
5 Q0 69e8cmy2 847 0.0020408163265306124 OHSU_R4_timefusion
5 Q0 rz2abin3 848 0.002036659877800407 OHSU_R4_timefusion
5 Q0 7xn11uj9 849 0.002032520325203252 OHSU_R4_timefusion
5 Q0 d2j9wpqk 850 0.0020202020202020198 OHSU_R4_timefusion
5 Q0 s71naf96 851 0.0020161290322580645 OHSU_R4_timefusion
5 Q0 3b9u9xpx 852 0.002004008016032064 OHSU_R4_timefusion
5 Q0 fpoqjmes 853 0.002004008016032064 OHSU_R4_timefusion
5 Q0 7ganlgm6 854 0.002 OHSU_R4_timefusion
5 Q0 a4khopb5 855 0.001996007984031936 OHSU_R4_timefusion
5 Q0 pl3qlcpo 856 0.001996007984031936 OHSU_R4_timefusion
5 Q0 foczxm52 857 0.00199203187250996 OHSU_R4_timefusion
5 Q0 g81ylcxq 858 0.00199203187250996 OHSU_R4_timefusion
5 Q0 bsagyebg 859 0.0019880715705765406 OHSU_R4_timefusion
5 Q0 sc3ebxgb 860 0.0019880715705765406 OHSU_R4_timefusion
5 Q0 x7cq2hu0 861 0.0019801980198019802 OHSU_R4_timefusion
5 Q0 ptizke03 862 0.001976284584980237 OHSU_R4_timefusion
5 Q0 tzxrztr7 863 0.0019723865877712037 OHSU_R4_timefusion
5 Q0 xhf8yg6o 864 0.001964636542239685 OHSU_R4_timefusion
5 Q0 34sj2z10 865 0.0019607843137254897 OHSU_R4_timefusion
5 Q0 ibnudp1x 866 0.0019607843137254897 OHSU_R4_timefusion
5 Q0 0loj2fsm 867 0.0019569471624266144 OHSU_R4_timefusion
5 Q0 5f6szmfc 868 0.001953125 OHSU_R4_timefusion
5 Q0 2oxe8a6h 869 0.0019493177387914231 OHSU_R4_timefusion
5 Q0 qxl14j2m 870 0.0019455252918287934 OHSU_R4_timefusion
5 Q0 vw6kpuz4 871 0.0019455252918287934 OHSU_R4_timefusion
5 Q0 1kzy7rts 872 0.001941747572815534 OHSU_R4_timefusion
5 Q0 e4x0ss66 873 0.0019379844961240308 OHSU_R4_timefusion
5 Q0 579cz2tc 874 0.0019342359767891683 OHSU_R4_timefusion
5 Q0 royaz5d2 875 0.0019342359767891683 OHSU_R4_timefusion
5 Q0 hs66uf1u 876 0.0019305019305019305 OHSU_R4_timefusion
5 Q0 s7u6egdm 877 0.0019267822736030828 OHSU_R4_timefusion
5 Q0 z2e7shee 878 0.0019267822736030828 OHSU_R4_timefusion
5 Q0 udli83og 879 0.001919385796545105 OHSU_R4_timefusion
5 Q0 2usqpy2j 880 0.0019120458891013386 OHSU_R4_timefusion
5 Q0 fv355ywl 881 0.0019047619047619048 OHSU_R4_timefusion
5 Q0 3p2cuxk0 882 0.0019011406844106464 OHSU_R4_timefusion
5 Q0 86kslari 883 0.0019011406844106464 OHSU_R4_timefusion
5 Q0 9igk3ke1 884 0.001890359168241966 OHSU_R4_timefusion
5 Q0 rh6dhtxj 885 0.001890359168241966 OHSU_R4_timefusion
5 Q0 cw3ci2yk 886 0.0018867924528301887 OHSU_R4_timefusion
5 Q0 oyr03uw1 887 0.0018796992481203009 OHSU_R4_timefusion
5 Q0 ez4cljlc 888 0.0018726591760299626 OHSU_R4_timefusion
5 Q0 4tnw7xu0 889 0.001869158878504673 OHSU_R4_timefusion
5 Q0 1dr4r3n4 890 0.001865671641791045 OHSU_R4_timefusion
5 Q0 am7c614b 891 0.001865671641791045 OHSU_R4_timefusion
5 Q0 0iouh7v3 892 0.0018587360594795536 OHSU_R4_timefusion
5 Q0 7lonkj5p 893 0.0018552875695732839 OHSU_R4_timefusion
5 Q0 nh29zqh2 894 0.001851851851851852 OHSU_R4_timefusion
5 Q0 zq4vvini 895 0.001851851851851852 OHSU_R4_timefusion
5 Q0 lc1onm53 896 0.0018484288354898336 OHSU_R4_timefusion
5 Q0 xw6zmeze 897 0.0018484288354898336 OHSU_R4_timefusion
5 Q0 ob37jivi 898 0.0018450184501845016 OHSU_R4_timefusion
5 Q0 56yey6ka 899 0.001841620626151013 OHSU_R4_timefusion
5 Q0 afdmegq0 900 0.0018348623853211012 OHSU_R4_timefusion
5 Q0 it3ubxdw 901 0.0018348623853211012 OHSU_R4_timefusion
5 Q0 frwte0tp 902 0.0018281535648994515 OHSU_R4_timefusion
5 Q0 khdyxiwe 903 0.0018248175182481753 OHSU_R4_timefusion
5 Q0 rifr5uub 904 0.0018214936247723133 OHSU_R4_timefusion
5 Q0 fqlv35vo 905 0.0018115942028985507 OHSU_R4_timefusion
5 Q0 wop64w3i 906 0.0018115942028985507 OHSU_R4_timefusion
5 Q0 h7nxl7oo 907 0.0018083182640144665 OHSU_R4_timefusion
5 Q0 ky33ju30 908 0.0018083182640144665 OHSU_R4_timefusion
5 Q0 7htuepp4 909 0.0018050541516245488 OHSU_R4_timefusion
5 Q0 wlncrdv4 910 0.0017921146953405016 OHSU_R4_timefusion
5 Q0 g1u9jods 911 0.0017857142857142854 OHSU_R4_timefusion
5 Q0 hrey5o6l 912 0.0017825311942959 OHSU_R4_timefusion
5 Q0 yr6de4qo 913 0.0017825311942959 OHSU_R4_timefusion
5 Q0 8dg8neq5 914 0.0017761989342806395 OHSU_R4_timefusion
5 Q0 b3sy5alk 915 0.0017730496453900707 OHSU_R4_timefusion
5 Q0 1de98sxz 916 0.001769911504424779 OHSU_R4_timefusion
5 Q0 93kxeb50 917 0.00176678445229682 OHSU_R4_timefusion
5 Q0 s19pa1z1 918 0.00176678445229682 OHSU_R4_timefusion
5 Q0 6a4ds69d 919 0.0017543859649122807 OHSU_R4_timefusion
5 Q0 7ugz6z9s 920 0.0017482517482517485 OHSU_R4_timefusion
5 Q0 hf8efdnd 921 0.0017482517482517485 OHSU_R4_timefusion
5 Q0 cqin4o8l 922 0.0017452006980802793 OHSU_R4_timefusion
5 Q0 da4pl2cj 923 0.0017421602787456446 OHSU_R4_timefusion
5 Q0 vj64tu4d 924 0.0017421602787456446 OHSU_R4_timefusion
5 Q0 dmh2j6n3 925 0.0017391304347826088 OHSU_R4_timefusion
5 Q0 v2syspu6 926 0.0017391304347826088 OHSU_R4_timefusion
5 Q0 lnjlyaex 927 0.001736111111111111 OHSU_R4_timefusion
5 Q0 5b5t297i 928 0.0017331022530329286 OHSU_R4_timefusion
5 Q0 z5758kdp 929 0.0017301038062283738 OHSU_R4_timefusion
5 Q0 cvj1t0gi 930 0.0017271157167530224 OHSU_R4_timefusion
5 Q0 mvnkkcow 931 0.0017271157167530224 OHSU_R4_timefusion
5 Q0 j3c1fb5m 932 0.0017241379310344827 OHSU_R4_timefusion
5 Q0 zy9lb7d9 933 0.001718213058419244 OHSU_R4_timefusion
5 Q0 4cx6fe5v 934 0.0017152658662092624 OHSU_R4_timefusion
5 Q0 fvvx16sv 935 0.0017123287671232876 OHSU_R4_timefusion
5 Q0 x6drl82v 936 0.0017123287671232876 OHSU_R4_timefusion
5 Q0 kx0n2oy5 937 0.0017094017094017096 OHSU_R4_timefusion
5 Q0 6beme7ys 938 0.0017064846416382253 OHSU_R4_timefusion
