topic Q0 docid rank score qid
15 Q0 4hwceo7j 407 0.005546262220735289 OHSU_R4_origfusion_Udelgen
15 Q0 7tsw4eqt 408 0.0055248618784530384 OHSU_R4_origfusion_Udelgen
15 Q0 8j3n32nd 409 0.0055248618784530384 OHSU_R4_origfusion_Udelgen
15 Q0 mxky9sc8 410 0.0055248618784530384 OHSU_R4_origfusion_Udelgen
15 Q0 r8fi0o7k 411 0.0055202261084614035 OHSU_R4_origfusion_Udelgen
15 Q0 8fvrkay0 412 0.005516717325227964 OHSU_R4_origfusion_Udelgen
15 Q0 q2mr2y1u 413 0.005502573418104753 OHSU_R4_origfusion_Udelgen
15 Q0 m40kwgcg 414 0.005494505494505495 OHSU_R4_origfusion_Udelgen
15 Q0 vahfpvfi 415 0.005494505494505495 OHSU_R4_origfusion_Udelgen
15 Q0 8w733jzn 416 0.00546448087431694 OHSU_R4_origfusion_Udelgen
15 Q0 pocccocr 417 0.005449530673072646 OHSU_R4_origfusion_Udelgen
15 Q0 urgbhwoi 418 0.005434782608695652 OHSU_R4_origfusion_Udelgen
15 Q0 ffykwraw 419 0.005431421060770063 OHSU_R4_origfusion_Udelgen
15 Q0 7m4kk0o0 420 0.005405405405405407 OHSU_R4_origfusion_Udelgen
15 Q0 uhqb0cvu 421 0.005405405405405407 OHSU_R4_origfusion_Udelgen
15 Q0 trdvk8o9 422 0.005398550724637682 OHSU_R4_origfusion_Udelgen
15 Q0 7oixo2k8 423 0.005387931034482758 OHSU_R4_origfusion_Udelgen
15 Q0 14x1r9ca 424 0.005376344086021507 OHSU_R4_origfusion_Udelgen
15 Q0 it97ryq2 425 0.0053475935828877 OHSU_R4_origfusion_Udelgen
15 Q0 lxkb3tsd 426 0.0053194875748937154 OHSU_R4_origfusion_Udelgen
15 Q0 56xy2bye 427 0.0053191489361702135 OHSU_R4_origfusion_Udelgen
15 Q0 3jijeemg 428 0.005307950727883539 OHSU_R4_origfusion_Udelgen
15 Q0 ouafdyyc 429 0.005291005291005291 OHSU_R4_origfusion_Udelgen
15 Q0 x1u70y1x 430 0.005291005291005291 OHSU_R4_origfusion_Udelgen
15 Q0 r82475ix 431 0.005263157894736842 OHSU_R4_origfusion_Udelgen
15 Q0 vdxukflz 432 0.0052611309878751724 OHSU_R4_origfusion_Udelgen
15 Q0 j5k6hwyd 433 0.005250689780106463 OHSU_R4_origfusion_Udelgen
15 Q0 6l25k5hn 434 0.005235602094240838 OHSU_R4_origfusion_Udelgen
15 Q0 81n72867 435 0.005224571125283289 OHSU_R4_origfusion_Udelgen
15 Q0 7y5i2w8x 436 0.005213456291277625 OHSU_R4_origfusion_Udelgen
15 Q0 lq3wl7e4 437 0.005211071040682538 OHSU_R4_origfusion_Udelgen
15 Q0 myj8b7pa 438 0.005208333333333333 OHSU_R4_origfusion_Udelgen
15 Q0 jl7tmin3 439 0.0051813471502590676 OHSU_R4_origfusion_Udelgen
15 Q0 pkqwphdt 440 0.0051813471502590676 OHSU_R4_origfusion_Udelgen
15 Q0 sz63soru 441 0.0051813471502590676 OHSU_R4_origfusion_Udelgen
15 Q0 602a2xdn 442 0.005157746944169143 OHSU_R4_origfusion_Udelgen
15 Q0 h1wycwxc 443 0.005154639175257732 OHSU_R4_origfusion_Udelgen
15 Q0 m8siqfov 444 0.005154639175257732 OHSU_R4_origfusion_Udelgen
15 Q0 4jag7lzb 445 0.005129744687516316 OHSU_R4_origfusion_Udelgen
15 Q0 9ib77yws 446 0.005128205128205128 OHSU_R4_origfusion_Udelgen
15 Q0 q5inrxcm 447 0.005128205128205128 OHSU_R4_origfusion_Udelgen
15 Q0 r79sgos5 448 0.005127479972702624 OHSU_R4_origfusion_Udelgen
15 Q0 bwjs7gvw 449 0.005124716553287982 OHSU_R4_origfusion_Udelgen
15 Q0 plx59pwu 450 0.005102040816326529 OHSU_R4_origfusion_Udelgen
15 Q0 h6cepxzi 451 0.005076142131979695 OHSU_R4_origfusion_Udelgen
15 Q0 ot60ohl6 452 0.005076142131979695 OHSU_R4_origfusion_Udelgen
15 Q0 qfl6hehj 453 0.005076142131979695 OHSU_R4_origfusion_Udelgen
15 Q0 cbnjsrmt 454 0.005050505050505051 OHSU_R4_origfusion_Udelgen
15 Q0 pjnvgwgj 455 0.005050505050505051 OHSU_R4_origfusion_Udelgen
15 Q0 4htbo9ep 456 0.005035924505790676 OHSU_R4_origfusion_Udelgen
15 Q0 9sx2jrit 457 0.005025125628140704 OHSU_R4_origfusion_Udelgen
15 Q0 itzjlarb 458 0.005025125628140704 OHSU_R4_origfusion_Udelgen
15 Q0 lqomarh3 459 0.005 OHSU_R4_origfusion_Udelgen
15 Q0 mgrvjvpc 460 0.005 OHSU_R4_origfusion_Udelgen
15 Q0 1zawpois 461 0.004953152449736483 OHSU_R4_origfusion_Udelgen
15 Q0 hl284v4g 462 0.0049504950495049506 OHSU_R4_origfusion_Udelgen
15 Q0 kdgo4rqb 463 0.0049504950495049506 OHSU_R4_origfusion_Udelgen
15 Q0 z07mn6pt 464 0.0049504950495049506 OHSU_R4_origfusion_Udelgen
15 Q0 kmwft059 465 0.004927322000492732 OHSU_R4_origfusion_Udelgen
15 Q0 7nt8oqh2 466 0.0049261083743842365 OHSU_R4_origfusion_Udelgen
15 Q0 ho8k9qji 467 0.0049261083743842365 OHSU_R4_origfusion_Udelgen
15 Q0 lgucfn9g 468 0.0049253519124129105 OHSU_R4_origfusion_Udelgen
15 Q0 jjyrw3q7 469 0.004907913377858733 OHSU_R4_origfusion_Udelgen
15 Q0 rjft0f71 470 0.004902120055235156 OHSU_R4_origfusion_Udelgen
15 Q0 ipbwvyab 471 0.004901960784313725 OHSU_R4_origfusion_Udelgen
15 Q0 uytnpn2f 472 0.004892264556767553 OHSU_R4_origfusion_Udelgen
15 Q0 479wkesk 473 0.004890265379718711 OHSU_R4_origfusion_Udelgen
15 Q0 vsbkkkd7 474 0.004878048780487805 OHSU_R4_origfusion_Udelgen
15 Q0 wf6ob5k5 475 0.004878048780487805 OHSU_R4_origfusion_Udelgen
15 Q0 mt8zsbhb 476 0.004870844434148036 OHSU_R4_origfusion_Udelgen
15 Q0 6dch5v4j 477 0.004870177744635853 OHSU_R4_origfusion_Udelgen
15 Q0 c7msqrd4 478 0.0048663759364866365 OHSU_R4_origfusion_Udelgen
15 Q0 s0x4hjwp 479 0.0048543689320388345 OHSU_R4_origfusion_Udelgen
15 Q0 pqa9zue8 480 0.00485166078813524 OHSU_R4_origfusion_Udelgen
15 Q0 rnsx83hr 481 0.0048486617193362795 OHSU_R4_origfusion_Udelgen
15 Q0 o4sh6wqo 482 0.0048176415864517475 OHSU_R4_origfusion_Udelgen
15 Q0 3vgxgty6 483 0.004814181369897722 OHSU_R4_origfusion_Udelgen
15 Q0 9th2kbwp 484 0.004807692307692308 OHSU_R4_origfusion_Udelgen
15 Q0 vjefplpt 485 0.004807692307692308 OHSU_R4_origfusion_Udelgen
15 Q0 hw8jcplq 486 0.004784688995215311 OHSU_R4_origfusion_Udelgen
15 Q0 4ligp4ak 487 0.004760699978916297 OHSU_R4_origfusion_Udelgen
15 Q0 crjmhsxc 488 0.0047393364928909965 OHSU_R4_origfusion_Udelgen
15 Q0 u4n01g04 489 0.0047169811320754715 OHSU_R4_origfusion_Udelgen
15 Q0 iusv19qd 490 0.004694835680751174 OHSU_R4_origfusion_Udelgen
15 Q0 id6fjgye 491 0.004686580288097304 OHSU_R4_origfusion_Udelgen
15 Q0 bm03m1ad 492 0.004685754898974515 OHSU_R4_origfusion_Udelgen
15 Q0 tka5ykfw 493 0.004672897196261682 OHSU_R4_origfusion_Udelgen
15 Q0 yttyc0yh 494 0.004672897196261682 OHSU_R4_origfusion_Udelgen
15 Q0 685ro9u0 495 0.0046693657219973005 OHSU_R4_origfusion_Udelgen
15 Q0 79v85mz0 496 0.004664958101765197 OHSU_R4_origfusion_Udelgen
15 Q0 s323whmc 497 0.0046553945612057045 OHSU_R4_origfusion_Udelgen
15 Q0 wawui0fd 498 0.004647111255165708 OHSU_R4_origfusion_Udelgen
15 Q0 ao9kp4wq 499 0.0046296296296296285 OHSU_R4_origfusion_Udelgen
15 Q0 qutdsod1 500 0.0046296296296296285 OHSU_R4_origfusion_Udelgen
15 Q0 7mzu8xpr 501 0.004622277019983278 OHSU_R4_origfusion_Udelgen
15 Q0 uxs9tiuk 502 0.00461522206854157 OHSU_R4_origfusion_Udelgen
15 Q0 qn8rfoew 503 0.004608294930875576 OHSU_R4_origfusion_Udelgen
15 Q0 92836tr1 504 0.004587155963302753 OHSU_R4_origfusion_Udelgen
15 Q0 nvzfpntu 505 0.004587155963302753 OHSU_R4_origfusion_Udelgen
15 Q0 oo0rxk3n 506 0.004587155963302753 OHSU_R4_origfusion_Udelgen
15 Q0 p5ahewek 507 0.004567359050445104 OHSU_R4_origfusion_Udelgen
15 Q0 rlndmg28 508 0.0045662100456621 OHSU_R4_origfusion_Udelgen
15 Q0 9eabcdc8 509 0.004545454545454545 OHSU_R4_origfusion_Udelgen
15 Q0 fwjjgvzy 510 0.004545454545454545 OHSU_R4_origfusion_Udelgen
15 Q0 tlmvrn4e 511 0.004545454545454545 OHSU_R4_origfusion_Udelgen
15 Q0 56s37zhm 512 0.004525732050218991 OHSU_R4_origfusion_Udelgen
15 Q0 ea91fnmz 513 0.004525258379213755 OHSU_R4_origfusion_Udelgen
15 Q0 hxj4z228 514 0.004524886877828055 OHSU_R4_origfusion_Udelgen
15 Q0 ma5kz98p 515 0.004524886877828055 OHSU_R4_origfusion_Udelgen
15 Q0 383xd6nu 516 0.004522183369570288 OHSU_R4_origfusion_Udelgen
15 Q0 wwiopinv 517 0.004514466485254665 OHSU_R4_origfusion_Udelgen
15 Q0 2y146igt 518 0.004485544217687075 OHSU_R4_origfusion_Udelgen
15 Q0 2jivqf5x 519 0.004484304932735426 OHSU_R4_origfusion_Udelgen
15 Q0 8o0f99s2 520 0.00446856506893839 OHSU_R4_origfusion_Udelgen
15 Q0 nhcpnm4q 521 0.004467131846341217 OHSU_R4_origfusion_Udelgen
15 Q0 8owz6i02 522 0.004464285714285714 OHSU_R4_origfusion_Udelgen
15 Q0 joaru29c 523 0.004444444444444445 OHSU_R4_origfusion_Udelgen
15 Q0 quuju9h4 524 0.004444444444444445 OHSU_R4_origfusion_Udelgen
15 Q0 ke0az7nf 525 0.004433917446926076 OHSU_R4_origfusion_Udelgen
15 Q0 6gh9tfg3 526 0.004424778761061947 OHSU_R4_origfusion_Udelgen
15 Q0 jvt8axf7 527 0.004424778761061947 OHSU_R4_origfusion_Udelgen
15 Q0 mq9ix0lg 528 0.004405286343612335 OHSU_R4_origfusion_Udelgen
15 Q0 8jykt16q 529 0.004404383058298612 OHSU_R4_origfusion_Udelgen
15 Q0 jjvdgfk2 530 0.004387234472921556 OHSU_R4_origfusion_Udelgen
15 Q0 rlbz69bw 531 0.0043859649122807015 OHSU_R4_origfusion_Udelgen
15 Q0 ujhgb3b0 532 0.0043859649122807015 OHSU_R4_origfusion_Udelgen
15 Q0 op1zs7ma 533 0.004366812227074236 OHSU_R4_origfusion_Udelgen
15 Q0 p5dhqtov 534 0.004366812227074236 OHSU_R4_origfusion_Udelgen
15 Q0 urm6lnzy 535 0.004366812227074236 OHSU_R4_origfusion_Udelgen
15 Q0 os8vwhej 536 0.00434981684981685 OHSU_R4_origfusion_Udelgen
15 Q0 esnsa4u5 537 0.004347826086956522 OHSU_R4_origfusion_Udelgen
15 Q0 yhnw4ytm 538 0.004347826086956522 OHSU_R4_origfusion_Udelgen
15 Q0 3mkv3bal 539 0.004342415068953919 OHSU_R4_origfusion_Udelgen
15 Q0 ru7mvfc0 540 0.004339759844868735 OHSU_R4_origfusion_Udelgen
15 Q0 6kfsm3bg 541 0.004329004329004329 OHSU_R4_origfusion_Udelgen
15 Q0 o1gtp39c 542 0.004329004329004329 OHSU_R4_origfusion_Udelgen
15 Q0 yk9af4aj 543 0.004325337062535858 OHSU_R4_origfusion_Udelgen
15 Q0 aa0nazw3 544 0.004312992144029187 OHSU_R4_origfusion_Udelgen
15 Q0 7pv3d46x 545 0.004310344827586207 OHSU_R4_origfusion_Udelgen
15 Q0 ostd0g1w 546 0.004310344827586207 OHSU_R4_origfusion_Udelgen
15 Q0 vqg1qk50 547 0.004308025993322346 OHSU_R4_origfusion_Udelgen
15 Q0 4x5tciau 548 0.004307442238476721 OHSU_R4_origfusion_Udelgen
15 Q0 l6c2y4vw 549 0.004291845493562232 OHSU_R4_origfusion_Udelgen
15 Q0 tfopgwv9 550 0.004291845493562232 OHSU_R4_origfusion_Udelgen
15 Q0 r2768zi8 551 0.0042814649115259975 OHSU_R4_origfusion_Udelgen
15 Q0 1wis5mqq 552 0.004273504273504274 OHSU_R4_origfusion_Udelgen
15 Q0 j7y7b4jc 553 0.004273504273504274 OHSU_R4_origfusion_Udelgen
15 Q0 rl7rur2j 554 0.00425531914893617 OHSU_R4_origfusion_Udelgen
15 Q0 w7qx5oos 555 0.00425531914893617 OHSU_R4_origfusion_Udelgen
15 Q0 7lbpmn48 556 0.004239688440431935 OHSU_R4_origfusion_Udelgen
15 Q0 6kkqoh7f 557 0.00423728813559322 OHSU_R4_origfusion_Udelgen
15 Q0 l37dv7xl 558 0.00423728813559322 OHSU_R4_origfusion_Udelgen
15 Q0 syfs8r64 559 0.00423728813559322 OHSU_R4_origfusion_Udelgen
15 Q0 9gtnsyts 560 0.004219409282700422 OHSU_R4_origfusion_Udelgen
15 Q0 legrxau9 561 0.004219409282700422 OHSU_R4_origfusion_Udelgen
15 Q0 nc9cyu2u 562 0.004219409282700422 OHSU_R4_origfusion_Udelgen
15 Q0 0cfafydb 563 0.004203456077185136 OHSU_R4_origfusion_Udelgen
15 Q0 3u7l6go0 564 0.004201680672268907 OHSU_R4_origfusion_Udelgen
15 Q0 582da2r3 565 0.0041909620991253645 OHSU_R4_origfusion_Udelgen
15 Q0 qhelk6u6 566 0.004190052931189453 OHSU_R4_origfusion_Udelgen
15 Q0 8w5kqplw 567 0.0041841004184100415 OHSU_R4_origfusion_Udelgen
15 Q0 ms5qy9wl 568 0.0041841004184100415 OHSU_R4_origfusion_Udelgen
15 Q0 rkxsay38 569 0.0041666666666666675 OHSU_R4_origfusion_Udelgen
15 Q0 7obr779b 570 0.004149377593360996 OHSU_R4_origfusion_Udelgen
15 Q0 7gv1c7we 571 0.004140419129141426 OHSU_R4_origfusion_Udelgen
15 Q0 eslvf522 572 0.00413708586883029 OHSU_R4_origfusion_Udelgen
15 Q0 t2np6qa5 573 0.004132231404958678 OHSU_R4_origfusion_Udelgen
15 Q0 txibd608 574 0.00411522633744856 OHSU_R4_origfusion_Udelgen
15 Q0 il9vbbgk 575 0.004104802033172821 OHSU_R4_origfusion_Udelgen
15 Q0 2d9tjzn6 576 0.004103751249539643 OHSU_R4_origfusion_Udelgen
15 Q0 g15qw1ky 577 0.004098360655737704 OHSU_R4_origfusion_Udelgen
15 Q0 s4u83w5s 578 0.0040914480386099105 OHSU_R4_origfusion_Udelgen
15 Q0 0wtrayeh 579 0.004081632653061225 OHSU_R4_origfusion_Udelgen
15 Q0 kpk3sm8g 580 0.004070306031267164 OHSU_R4_origfusion_Udelgen
15 Q0 bwdfcfh6 581 0.004068950488800054 OHSU_R4_origfusion_Udelgen
15 Q0 uxi5qi0e 582 0.004067240672406724 OHSU_R4_origfusion_Udelgen
15 Q0 2sbc0p23 583 0.0040650406504065045 OHSU_R4_origfusion_Udelgen
15 Q0 70aqap8w 584 0.0040650406504065045 OHSU_R4_origfusion_Udelgen
15 Q0 vj3wk150 585 0.004048582995951417 OHSU_R4_origfusion_Udelgen
15 Q0 e0ucntn9 586 0.004036962401230314 OHSU_R4_origfusion_Udelgen
15 Q0 bc258x9i 587 0.004032258064516129 OHSU_R4_origfusion_Udelgen
15 Q0 4un4hrra 588 0.0040166440846123655 OHSU_R4_origfusion_Udelgen
15 Q0 q69kyqjx 589 0.00398406374501992 OHSU_R4_origfusion_Udelgen
15 Q0 0tk38fs4 590 0.003969519758993443 OHSU_R4_origfusion_Udelgen
15 Q0 k6edtg58 591 0.003968253968253968 OHSU_R4_origfusion_Udelgen
15 Q0 xgfapcaf 592 0.003968253968253968 OHSU_R4_origfusion_Udelgen
15 Q0 cvqt35ao 593 0.003952569169960474 OHSU_R4_origfusion_Udelgen
15 Q0 d34e31zd 594 0.003945675879022388 OHSU_R4_origfusion_Udelgen
15 Q0 9ip5zyqj 595 0.003937007874015748 OHSU_R4_origfusion_Udelgen
15 Q0 a3groawt 596 0.003937007874015748 OHSU_R4_origfusion_Udelgen
15 Q0 o6epz1fq 597 0.003937007874015748 OHSU_R4_origfusion_Udelgen
15 Q0 n1ee1688 598 0.0039215686274509795 OHSU_R4_origfusion_Udelgen
15 Q0 wju0znea 599 0.0039215686274509795 OHSU_R4_origfusion_Udelgen
15 Q0 3hyb9stq 600 0.003912299906536502 OHSU_R4_origfusion_Udelgen
15 Q0 6einbent 601 0.00390625 OHSU_R4_origfusion_Udelgen
15 Q0 i8xdywet 602 0.00390625 OHSU_R4_origfusion_Udelgen
15 Q0 rckfkzhw 603 0.003900790656474525 OHSU_R4_origfusion_Udelgen
15 Q0 n1s5in34 604 0.003896123267851017 OHSU_R4_origfusion_Udelgen
15 Q0 3dcfqu3f 605 0.0038910505836575885 OHSU_R4_origfusion_Udelgen
15 Q0 fxtwkm9j 606 0.0038910505836575885 OHSU_R4_origfusion_Udelgen
15 Q0 tt58n0jk 607 0.0038910505836575885 OHSU_R4_origfusion_Udelgen
15 Q0 uyqqalyv 608 0.0038759689922480615 OHSU_R4_origfusion_Udelgen
15 Q0 96rup00o 609 0.0038647140530951693 OHSU_R4_origfusion_Udelgen
15 Q0 knlwloit 610 0.003861003861003861 OHSU_R4_origfusion_Udelgen
15 Q0 p0o2vfx4 611 0.003861003861003861 OHSU_R4_origfusion_Udelgen
15 Q0 7cfoe0gq 612 0.003846153846153847 OHSU_R4_origfusion_Udelgen
15 Q0 mk4jxpdf 613 0.003846153846153847 OHSU_R4_origfusion_Udelgen
15 Q0 qu4zin3o 614 0.0038294051363913797 OHSU_R4_origfusion_Udelgen
15 Q0 2sxv8p5m 615 0.0038167938931297713 OHSU_R4_origfusion_Udelgen
15 Q0 fj8g1h5u 616 0.0038167938931297713 OHSU_R4_origfusion_Udelgen
15 Q0 l21qnohq 617 0.0038022813688212928 OHSU_R4_origfusion_Udelgen
15 Q0 syciq6uw 618 0.0037908430608826053 OHSU_R4_origfusion_Udelgen
15 Q0 q7nyuqtj 619 0.003789859274539814 OHSU_R4_origfusion_Udelgen
15 Q0 hf4h2u4b 620 0.0037878787878787884 OHSU_R4_origfusion_Udelgen
15 Q0 tgqs5vsa 621 0.0037878787878787884 OHSU_R4_origfusion_Udelgen
15 Q0 qvcgebjg 622 0.003778250776659572 OHSU_R4_origfusion_Udelgen
15 Q0 66mzbynu 623 0.0037735849056603774 OHSU_R4_origfusion_Udelgen
15 Q0 djeisxlg 624 0.0037735849056603774 OHSU_R4_origfusion_Udelgen
15 Q0 y6rw1pkd 625 0.003770582537705826 OHSU_R4_origfusion_Udelgen
15 Q0 h49dx92d 626 0.003759398496240601 OHSU_R4_origfusion_Udelgen
15 Q0 nfzxezbb 627 0.003759398496240601 OHSU_R4_origfusion_Udelgen
15 Q0 i83itcyd 628 0.003745318352059925 OHSU_R4_origfusion_Udelgen
15 Q0 okpqp5p3 629 0.00373134328358209 OHSU_R4_origfusion_Udelgen
15 Q0 m0bm57ep 630 0.00372806757381989 OHSU_R4_origfusion_Udelgen
15 Q0 ig2250us 631 0.0037174721189591076 OHSU_R4_origfusion_Udelgen
15 Q0 kkjyvcbn 632 0.0037174721189591076 OHSU_R4_origfusion_Udelgen
15 Q0 ygd8xv5x 633 0.0037174721189591076 OHSU_R4_origfusion_Udelgen
15 Q0 o5gqnwf6 634 0.003712384416833925 OHSU_R4_origfusion_Udelgen
15 Q0 8lwnmdeq 635 0.003703703703703704 OHSU_R4_origfusion_Udelgen
15 Q0 xnxbt6t7 636 0.003703703703703704 OHSU_R4_origfusion_Udelgen
15 Q0 6fp8nly0 637 0.003690854063630324 OHSU_R4_origfusion_Udelgen
15 Q0 85jb728w 638 0.003690036900369004 OHSU_R4_origfusion_Udelgen
15 Q0 dopa8hxy 639 0.003690036900369004 OHSU_R4_origfusion_Udelgen
15 Q0 p1hq7a91 640 0.003690036900369004 OHSU_R4_origfusion_Udelgen
15 Q0 rhhafruq 641 0.003683553577727729 OHSU_R4_origfusion_Udelgen
15 Q0 dwf5vydu 642 0.0036818753284419046 OHSU_R4_origfusion_Udelgen
15 Q0 3oy7zuy9 643 0.0036764705882352936 OHSU_R4_origfusion_Udelgen
15 Q0 a5fwbmcp 644 0.0036764705882352936 OHSU_R4_origfusion_Udelgen
15 Q0 1nsetptf 645 0.0036689244663382593 OHSU_R4_origfusion_Udelgen
15 Q0 01zyqxnk 646 0.0036565796233691272 OHSU_R4_origfusion_Udelgen
15 Q0 5ig4r9bi 647 0.0036520056205095576 OHSU_R4_origfusion_Udelgen
15 Q0 d1stzy8w 648 0.0036496350364963507 OHSU_R4_origfusion_Udelgen
15 Q0 syup7t7k 649 0.0036496350364963507 OHSU_R4_origfusion_Udelgen
15 Q0 6hftavd2 650 0.003636363636363637 OHSU_R4_origfusion_Udelgen
15 Q0 492xi3ee 651 0.0036231884057971015 OHSU_R4_origfusion_Udelgen
15 Q0 bybho34h 652 0.0036231884057971015 OHSU_R4_origfusion_Udelgen
15 Q0 c38fu1jv 653 0.0036231884057971015 OHSU_R4_origfusion_Udelgen
15 Q0 89hjzb09 654 0.0036101083032490976 OHSU_R4_origfusion_Udelgen
15 Q0 xl7bdgg3 655 0.0036101083032490976 OHSU_R4_origfusion_Udelgen
15 Q0 uyd8gd0k 656 0.003584229390681004 OHSU_R4_origfusion_Udelgen
15 Q0 z5q82rmp 657 0.003584229390681004 OHSU_R4_origfusion_Udelgen
15 Q0 x2qozizw 658 0.003583925410578325 OHSU_R4_origfusion_Udelgen
15 Q0 vtgdqart 659 0.003573580239084251 OHSU_R4_origfusion_Udelgen
15 Q0 0emxbwkz 660 0.0035714285714285718 OHSU_R4_origfusion_Udelgen
15 Q0 wzsm13lb 661 0.0035492302934163407 OHSU_R4_origfusion_Udelgen
15 Q0 871886s7 662 0.0035460992907801413 OHSU_R4_origfusion_Udelgen
15 Q0 gz8841ge 663 0.0035460992907801413 OHSU_R4_origfusion_Udelgen
15 Q0 obfvi3ms 664 0.0035460992907801413 OHSU_R4_origfusion_Udelgen
15 Q0 synuzaxm 665 0.003540589632527595 OHSU_R4_origfusion_Udelgen
15 Q0 n21y5kps 666 0.00353356890459364 OHSU_R4_origfusion_Udelgen
15 Q0 dqa5vdw6 667 0.0035211267605633804 OHSU_R4_origfusion_Udelgen
15 Q0 txhtw2la 668 0.0035211267605633804 OHSU_R4_origfusion_Udelgen
15 Q0 re9c3e0b 669 0.0035201796041673134 OHSU_R4_origfusion_Udelgen
15 Q0 csyj9hzn 670 0.003508771929824561 OHSU_R4_origfusion_Udelgen
15 Q0 ivn85ryr 671 0.003508771929824561 OHSU_R4_origfusion_Udelgen
15 Q0 t5iz3vdz 672 0.003501815025252525 OHSU_R4_origfusion_Udelgen
15 Q0 e6qx4rsq 673 0.0035014670611295765 OHSU_R4_origfusion_Udelgen
15 Q0 qp2gtztm 674 0.0034965034965034965 OHSU_R4_origfusion_Udelgen
15 Q0 ejfkuj99 675 0.003484320557491289 OHSU_R4_origfusion_Udelgen
15 Q0 sta4cf3o 676 0.0034757464035277963 OHSU_R4_origfusion_Udelgen
15 Q0 64az0pco 677 0.0034756110785780898 OHSU_R4_origfusion_Udelgen
15 Q0 3lg1bzsi 678 0.0034667032063579067 OHSU_R4_origfusion_Udelgen
15 Q0 c7j2eoz0 679 0.0034602076124567475 OHSU_R4_origfusion_Udelgen
15 Q0 p8bqqp4y 680 0.0034577404500785737 OHSU_R4_origfusion_Udelgen
15 Q0 i44paqng 681 0.003448275862068965 OHSU_R4_origfusion_Udelgen
15 Q0 6ffif8fc 682 0.003436426116838488 OHSU_R4_origfusion_Udelgen
15 Q0 z323cl40 683 0.0034302889065545737 OHSU_R4_origfusion_Udelgen
15 Q0 0luxbfzt 684 0.0034297052154195016 OHSU_R4_origfusion_Udelgen
15 Q0 5uecni4d 685 0.003424657534246575 OHSU_R4_origfusion_Udelgen
15 Q0 cjyzuqil 686 0.003424657534246575 OHSU_R4_origfusion_Udelgen
15 Q0 dvh0qrgp 687 0.0034129692832764505 OHSU_R4_origfusion_Udelgen
15 Q0 fx7bkv8p 688 0.0034129692832764505 OHSU_R4_origfusion_Udelgen
15 Q0 osqcciae 689 0.0034129692832764505 OHSU_R4_origfusion_Udelgen
15 Q0 xd8smt28 690 0.003404284493761009 OHSU_R4_origfusion_Udelgen
15 Q0 1rx7p4rs 691 0.003401699662916014 OHSU_R4_origfusion_Udelgen
15 Q0 4wt55c8u 692 0.003401360544217687 OHSU_R4_origfusion_Udelgen
15 Q0 vwukiwe4 693 0.0033911726227363486 OHSU_R4_origfusion_Udelgen
15 Q0 02b714lm 694 0.003389830508474576 OHSU_R4_origfusion_Udelgen
15 Q0 b047c2sp 695 0.003389830508474576 OHSU_R4_origfusion_Udelgen
15 Q0 bzdhkhae 696 0.003389830508474576 OHSU_R4_origfusion_Udelgen
15 Q0 qjemyy9t 697 0.00338794547930977 OHSU_R4_origfusion_Udelgen
15 Q0 ag3n4ecn 698 0.0033740488586303558 OHSU_R4_origfusion_Udelgen
15 Q0 hrxxdqei 699 0.0033670033670033673 OHSU_R4_origfusion_Udelgen
15 Q0 mm1r7ndl 700 0.003355704697986577 OHSU_R4_origfusion_Udelgen
15 Q0 peowy4yl 701 0.003355704697986577 OHSU_R4_origfusion_Udelgen
15 Q0 8mqhtnn0 702 0.0033529499562890467 OHSU_R4_origfusion_Udelgen
15 Q0 s26y9t60 703 0.0033517693450094747 OHSU_R4_origfusion_Udelgen
15 Q0 2n2o2muv 704 0.00334862436395622 OHSU_R4_origfusion_Udelgen
15 Q0 g7dli0a8 705 0.00334531820380877 OHSU_R4_origfusion_Udelgen
15 Q0 7gpije5d 706 0.0033444816053511705 OHSU_R4_origfusion_Udelgen
15 Q0 jtv5jmkn 707 0.0033444816053511705 OHSU_R4_origfusion_Udelgen
15 Q0 bkyf12lx 708 0.003343524519995108 OHSU_R4_origfusion_Udelgen
15 Q0 dw6v3wtm 709 0.003322259136212625 OHSU_R4_origfusion_Udelgen
15 Q0 tncpd66x 710 0.003322259136212625 OHSU_R4_origfusion_Udelgen
15 Q0 gvhug6b3 711 0.0033182158608637768 OHSU_R4_origfusion_Udelgen
15 Q0 mmpijsqb 712 0.003317919187218861 OHSU_R4_origfusion_Udelgen
15 Q0 pyjkht7u 713 0.0033112582781456954 OHSU_R4_origfusion_Udelgen
15 Q0 u15c65su 714 0.0033112582781456954 OHSU_R4_origfusion_Udelgen
15 Q0 1o9oqnd6 715 0.003304493697792791 OHSU_R4_origfusion_Udelgen
15 Q0 2a64bhlx 716 0.0033003300330033004 OHSU_R4_origfusion_Udelgen
15 Q0 msnhtzck 717 0.0033003300330033004 OHSU_R4_origfusion_Udelgen
15 Q0 v0r1v2ob 718 0.0033003300330033004 OHSU_R4_origfusion_Udelgen
15 Q0 dgo4v8db 719 0.003289473684210526 OHSU_R4_origfusion_Udelgen
15 Q0 tfbtshdn 720 0.003289473684210526 OHSU_R4_origfusion_Udelgen
15 Q0 8scg3uer 721 0.003278688524590164 OHSU_R4_origfusion_Udelgen
15 Q0 r9bbomvk 722 0.003278688524590164 OHSU_R4_origfusion_Udelgen
15 Q0 dysn3v7h 723 0.0032679738562091504 OHSU_R4_origfusion_Udelgen
